model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-32B_Qwen_Qwen3-8B,mashed_broccoli_and_bean_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.036469351056459900,0.0857142857142857,0.022589481638039000,0.016503725155907800,0.042857142857142800,0.010160212262690600,0.097953216374269,0.07017543859649120,0.08406432748538010
Qwen_Qwen3-32B_Qwen_Qwen3-8B,baked_bell_pepper,1,1.0,0.0,0.0,20,0.9681024961343050,1.0,0.9428571428571430,0.06379500773138950,0.0,0.11428571428571400,0.6297458075257050,1.0,0.45666666666666700,0.11439260212161000,0.0,0.11357816691600500,0.53125,0.5,0.515625
Qwen_Qwen3-32B_Qwen_Qwen3-8B,mashed_cauliflower_and_lentil_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.05799222098960640,0.11428571428571400,0.03829994534078480,0.041300462780607000,0.09147320339189780,0.02600674752362020,0.08052708638360180,0.08199121522694000,0.08125915080527090
Qwen_Qwen3-32B_Qwen_Qwen3-8B,boiled_sweet_potato,1,1.0,0.0,0.0,18,1.0,1.0,1.0,0.0,0.0,0.0,0.4721821541710730,1.0,0.338982683982684,0.23306382807738700,0.0,0.256241669525132,0.37383177570093500,0.37383177570093500,0.37383177570093500
Qwen_Qwen3-32B_Qwen_Qwen3-8B,baked_carrot_soup,3,0.0,0.0,0.0,120,0.07037607891491980,0.06666666666666670,0.075,0.21112823674476000,0.20000000000000000,0.22500000000000000,0.0863139021521927,0.3857142857142860,0.046472347528472400,0.07118068360109520,0.3260774917289520,0.03819974525425650,0.14055636896046900,0.12298682284041000,0.13177159590043900
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,baked_potato_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.3601755844130630,0.3000000000000000,0.7965277777777780,0.0991109223962136,0.14832396974191300,0.3039819010105290,0.2229299363057330,0.08598726114649680,0.15445859872611500
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.32232105040237200,0.2,1.0,0.0,0.0,0.0,0.1,0.1,0.1
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,boiled_corn_slices,2,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.32232105040237200,0.2,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,boiled_sweet_potato,1,0.1,0.0,0.0,120,0.1,0.1,0.1,0.30000000000000000,0.30000000000000000,0.30000000000000000,0.6625588667192010,0.7,0.7650000000000000,0.13217349285038400,0.24494897427831800,0.26525145302775100,0.17037037037037000,0.14814814814814800,0.15925925925925900
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,mashed_broccoli_and_bean_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.05707941886918810,0.03571428571428570,0.34102564102564100,0.058945602590041500,0.03571428571428570,0.44204563028096200,0.5823170731707320,0.12804878048780500,0.3551829268292680
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.27400384061449800,0.30000000000000000,0.25,0.0913346135381661,0.1,0.08333333333333330,0.7033898305084750,0.3220338983050850,0.5127118644067800
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,boiled_mushroom,1,0.2,0.0,0.0,120,0.2,0.2,0.2,0.4000000000000000,0.4000000000000000,0.4000000000000000,0.5664245700842160,0.6,0.73,0.1768566000929580,0.2,0.35471428251794700,0.1894353369763210,0.14025500910746800,0.16484517304189400
